,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,Meldedatum,NeuerFall,date
4175,Brandenburg,SK Potsdam,A35-A59,M,3,0,1584576000000,0,19-03-2020
4176,Brandenburg,SK Potsdam,A35-A59,M,3,0,1584662400000,0,20-03-2020
4177,Brandenburg,SK Potsdam,A35-A59,M,2,0,1584921600000,0,23-03-2020
4178,Brandenburg,SK Potsdam,A35-A59,M,1,0,1585094400000,1,25-03-2020
4179,Brandenburg,SK Potsdam,A35-A59,W,1,0,1584403200000,0,17-03-2020
4180,Brandenburg,SK Potsdam,A35-A59,W,2,0,1584576000000,0,19-03-2020
4181,Brandenburg,SK Potsdam,A35-A59,W,3,0,1584662400000,0,20-03-2020
4182,Brandenburg,SK Potsdam,A35-A59,W,3,0,1585094400000,1,25-03-2020
4183,Brandenburg,SK Potsdam,A60-A79,M,1,0,1584403200000,0,17-03-2020
4184,Brandenburg,SK Potsdam,A60-A79,M,1,0,1584489600000,0,18-03-2020
4185,Brandenburg,SK Potsdam,A60-A79,M,1,0,1584576000000,0,19-03-2020
4186,Brandenburg,SK Potsdam,A60-A79,M,1,0,1584921600000,0,23-03-2020
4187,Brandenburg,SK Potsdam,A60-A79,M,1,0,1585094400000,1,25-03-2020
4188,Brandenburg,SK Potsdam,A60-A79,W,1,0,1584403200000,0,17-03-2020
4189,Brandenburg,SK Potsdam,A60-A79,W,1,0,1584662400000,0,20-03-2020
4190,Brandenburg,SK Potsdam,A60-A79,W,1,0,1584921600000,0,23-03-2020
4191,Brandenburg,SK Potsdam,A80+,M,1,0,1584662400000,0,20-03-2020
4192,Brandenburg,SK Potsdam,A80+,M,1,0,1585094400000,1,25-03-2020
4193,Bayern,LK Starnberg,A00-A04,M,1,0,1581379200000,0,11-02-2020
4194,Bayern,LK Starnberg,A00-A04,M,1,0,1584489600000,0,18-03-2020
4195,Bayern,LK Starnberg,A00-A04,M,1,0,1584835200000,0,22-03-2020
4196,Bayern,LK Starnberg,A05-A14,M,1,0,1583971200000,0,12-03-2020
4197,Bayern,LK Starnberg,A05-A14,M,1,0,1584748800000,0,21-03-2020
4198,Bayern,LK Starnberg,A05-A14,W,1,0,1583452800000,0,06-03-2020
4199,Bayern,LK Starnberg,A05-A14,W,1,0,1584489600000,0,18-03-2020
4200,Bayern,LK Starnberg,A05-A14,W,1,0,1584576000000,0,19-03-2020
4201,Bayern,LK Starnberg,A05-A14,W,1,0,1585094400000,1,25-03-2020
4202,Bayern,LK Starnberg,A15-A34,M,1,0,1583539200000,0,07-03-2020
4203,Bayern,LK Starnberg,A15-A34,M,1,0,1583798400000,0,10-03-2020
4204,Bayern,LK Starnberg,A15-A34,M,1,0,1584144000000,0,14-03-2020
4205,Bayern,LK Starnberg,A15-A34,M,1,0,1584230400000,0,15-03-2020
4206,Bayern,LK Starnberg,A15-A34,M,3,0,1584403200000,0,17-03-2020
4207,Bayern,LK Starnberg,A15-A34,M,1,0,1584576000000,0,19-03-2020
4208,Bayern,LK Starnberg,A15-A34,M,1,0,1584748800000,0,21-03-2020
4209,Bayern,LK Starnberg,A15-A34,M,1,0,1584835200000,0,22-03-2020
4210,Bayern,LK Starnberg,A15-A34,M,3,0,1585094400000,1,25-03-2020
4211,Bayern,LK Starnberg,A15-A34,W,2,0,1583539200000,0,07-03-2020
4212,Bayern,LK Starnberg,A15-A34,W,1,0,1583884800000,0,11-03-2020
4213,Bayern,LK Starnberg,A15-A34,W,3,0,1583971200000,0,12-03-2020
4214,Bayern,LK Starnberg,A15-A34,W,1,0,1584316800000,0,16-03-2020
4215,Bayern,LK Starnberg,A15-A34,W,1,0,1584489600000,0,18-03-2020
4216,Bayern,LK Starnberg,A15-A34,W,1,0,1584576000000,0,19-03-2020
4217,Bayern,LK Starnberg,A15-A34,W,2,0,1584662400000,0,20-03-2020
4218,Bayern,LK Starnberg,A15-A34,W,2,0,1584835200000,0,22-03-2020
4219,Bayern,LK Starnberg,A15-A34,W,1,0,1584921600000,1,23-03-2020
4220,Bayern,LK Starnberg,A15-A34,W,1,0,1585008000000,1,24-03-2020
4221,Bayern,LK Starnberg,A15-A34,W,3,0,1585094400000,1,25-03-2020
4222,Bayern,LK Starnberg,A35-A59,M,1,0,1580169600000,0,28-01-2020
4223,Bayern,LK Starnberg,A35-A59,M,1,0,1583020800000,0,01-03-2020
4224,Bayern,LK Starnberg,A35-A59,M,1,0,1583366400000,0,05-03-2020
4225,Bayern,LK Starnberg,A35-A59,M,1,0,1583452800000,0,06-03-2020
4226,Bayern,LK Starnberg,A35-A59,M,1,0,1583539200000,0,07-03-2020
4227,Bayern,LK Starnberg,A35-A59,M,2,0,1583798400000,0,10-03-2020
4228,Bayern,LK Starnberg,A35-A59,M,1,0,1583884800000,0,11-03-2020
4229,Bayern,LK Starnberg,A35-A59,M,6,0,1583971200000,0,12-03-2020
4230,Bayern,LK Starnberg,A35-A59,M,2,0,1584057600000,0,13-03-2020
4231,Bayern,LK Starnberg,A35-A59,M,2,0,1584144000000,0,14-03-2020
4232,Bayern,LK Starnberg,A35-A59,M,1,0,1584316800000,0,16-03-2020
4233,Bayern,LK Starnberg,A35-A59,M,2,0,1584403200000,0,17-03-2020
4234,Bayern,LK Starnberg,A35-A59,M,2,0,1584489600000,0,18-03-2020
4235,Bayern,LK Starnberg,A35-A59,M,3,0,1584576000000,0,19-03-2020
4236,Bayern,LK Starnberg,A35-A59,M,4,0,1584662400000,0,20-03-2020
4237,Bayern,LK Starnberg,A35-A59,M,1,0,1584662400000,1,20-03-2020
4238,Bayern,LK Starnberg,A35-A59,M,2,0,1584748800000,0,21-03-2020
4239,Bayern,LK Starnberg,A35-A59,M,1,0,1584748800000,1,21-03-2020
4240,Bayern,LK Starnberg,A35-A59,M,1,0,1584835200000,1,22-03-2020
4241,Bayern,LK Starnberg,A35-A59,M,1,0,1584921600000,1,23-03-2020
4242,Bayern,LK Starnberg,A35-A59,M,1,0,1585094400000,1,25-03-2020
4243,Bayern,LK Starnberg,A35-A59,W,2,0,1583798400000,0,10-03-2020
4244,Bayern,LK Starnberg,A35-A59,W,1,0,1583884800000,0,11-03-2020
4245,Bayern,LK Starnberg,A35-A59,W,1,0,1583971200000,0,12-03-2020
4246,Bayern,LK Starnberg,A35-A59,W,2,0,1584057600000,0,13-03-2020
4247,Bayern,LK Starnberg,A35-A59,W,1,0,1584144000000,0,14-03-2020
4248,Bayern,LK Starnberg,A35-A59,W,1,0,1584316800000,0,16-03-2020
4249,Bayern,LK Starnberg,A35-A59,W,1,0,1584403200000,0,17-03-2020
4250,Bayern,LK Starnberg,A35-A59,W,6,0,1584489600000,0,18-03-2020
4251,Bayern,LK Starnberg,A35-A59,W,6,0,1584576000000,0,19-03-2020
4252,Bayern,LK Starnberg,A35-A59,W,3,0,1584662400000,0,20-03-2020
4253,Bayern,LK Starnberg,A35-A59,W,2,0,1584835200000,0,22-03-2020
4254,Bayern,LK Starnberg,A35-A59,W,3,0,1584921600000,1,23-03-2020
